program,cohort,pacing,past_cohorts,ed_coach_used,ed_coach_available,learn_url
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-web-pt-092418 - left on 2019-09-22 
v-000 - left on 2018-09-20 
",4,4,http://learn.co/kjgmez
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-120919,Pacing: Part Time,"Past Cohorts:
            online-web-pt-061019 - left on 2019-12-04 
",0,0,http://learn.co/lavikoder
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,0,0,http://learn.co/kevinsvision
Program: Online Software Engineering Bootcamp,Cohort: onl01-seng-pt-110319,Pacing: Part Time,"Past Cohorts:
            online-web-pt-110419 - left on 2019-12-10 
online-web-pt-081219 - left on 2019-09-28 
",0,0,http://learn.co/scourgealicious
Program: Online Data Science Bootcamp,Cohort: online-ds-pt-090919,Pacing: Part Time,"Past Cohorts:
            online-ds-pt-041519 - left on 2019-12-07 
online-ds-pt-031119 - left on 2019-08-02 
online-ds-pt-112618 - left on 2019-04-05 
",6,6,http://learn.co/scientistkev
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/kevdpow
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/kromoser
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,4,4,http://learn.co/kjoewill
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-081219,Pacing: Part Time,,0,0,http://learn.co/zhengt4869
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-120919,Pacing: Full Time,,0,0,http://learn.co/khjennings
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,1,1,http://learn.co/khafilat
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/khalilc
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-061019,Pacing: Part Time,,1,1,http://learn.co/khris22
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-081219,Pacing: Part Time,"Past Cohorts:
            online-web-pt-071519 - left on 2019-07-16 
",0,0,http://learn.co/kierrakay
Program: UX Design,Cohort: online-ux-ft-081919,Pacing: Full Time,,0,0,http://learn.co/ksellsworth
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,3,3,http://learn.co/kimfoukaris
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,"Past Cohorts:
            beta-sinatra-071618-part-time - left on 2018-09-12 
",8,8,http://learn.co/kimmead
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,8,8,http://learn.co/vquine
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/ksrouse94
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/kingbeaman
Program: UX Design,Cohort: online-ux-pt-120219,Pacing: Part Time,,0,0,http://learn.co/kiowaalumno
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/chaimsh
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,10,10,http://learn.co/raineskye
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,1,1,http://learn.co/kittyfdavies
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-110419,Pacing: Full Time,,0,0,http://learn.co/nkizito92
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-120919,Pacing: Part Time,,0,0,http://learn.co/kowalix-pl
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/invaderdev
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,9,9,http://learn.co/kclunie
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,8,8,http://learn.co/kristenkinnearohlmann
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,1,1,http://learn.co/kristeneknorn
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/kriskanya
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-051319,Pacing: Part Time,,0,0,http://learn.co/kristinhannah
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,8,8,http://learn.co/1krisortiz1
Program: UI Design,Cohort: online-ui-pt-120219,Pacing: Part Time,,0,0,http://learn.co/74fb1536-630c-4c26-a260-62595d64f8ca
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/kristinamarih
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/kristynp
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/kpetersonred
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,8,8,http://learn.co/krystlebarnes
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,,0,0,http://learn.co/kulleeezy
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,2,2,http://learn.co/kdtestaccount
Program: UX Design,Cohort: online-ux-pt-120219,Pacing: Part Time,"Past Cohorts:
            online-ux-ft-093019 - left on 2019-12-04 
online-ux-ft-081919 - left on 2019-10-01 
",0,0,http://learn.co/e4162e25-9ad3-4be9-9b89-a653547c3df7
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/bartokyl000
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,3,3,http://learn.co/kyle-crews
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,12,12,http://learn.co/kylekinnear
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-081219,Pacing: Part Time,,0,0,http://learn.co/lukekyl
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            v-000 - left on 2018-09-20 
",0,0,http://learn.co/kylebrettb
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-071519,Pacing: Full Time,,0,0,http://learn.co/songull
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-web-pt-011419 - left on 2019-03-28 
online-web-pt-011419 - left on 2018-12-07 
",2,2,http://learn.co/kylla
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-120919,Pacing: Part Time,"Past Cohorts:
            online-web-pt-090819 - left on 2019-11-27 
online-web-pt-090919 - left on 2019-09-07 
",0,0,http://learn.co/kyshongary
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/dop35t
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,5,5,http://learn.co/lamia-haider
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-041519,Pacing: Part Time,"Past Cohorts:
            online-web-pt-031119 - left on 2019-02-20 
",7,7,http://learn.co/nguyenlan13
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,,1,1,http://learn.co/lanaherbert
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-061019,Pacing: Part Time,"Past Cohorts:
            online-web-pt-021119 - left on 2019-11-27 
",1,1,http://learn.co/p0rtk3y
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-071519,Pacing: Part Time,,2,2,http://learn.co/lanicemp
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/lasanders
Program: Online Data Science Bootcamp,Cohort: online-ds-pt-120919,Pacing: Part Time,"Past Cohorts:
            online-ds-pt-071519 - left on 2019-11-06 
",2,2,http://learn.co/towens5517
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-120919,Pacing: Part Time,,0,0,http://learn.co/nickatnight23
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,1,1,http://learn.co/lauralaura14
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-090919,Pacing: Part Time,,1,1,http://learn.co/lberge17
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,10,10,http://learn.co/laurabo
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/lcorr8
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/lhoffmanwg
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,14,14,http://learn.co/lauratravin
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-071519,Pacing: Full Time,,1,1,http://learn.co/radville
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-web-ft-031119 - left on 2019-09-27 
online-web-ft-011419 - left on 2019-05-31 
",1,1,http://learn.co/lauraroyle
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/elleeb
Program: Online Data Science Bootcamp,Cohort: online-ds-pt-120919,Pacing: Part Time,"Past Cohorts:
            online-ds-ft-120919 - left on 2019-11-05 
",0,0,http://learn.co/lauravlad
Program: Online Data Science Bootcamp,Cohort: online-ds-ft-081219,Pacing: Full Time,"Past Cohorts:
            online-ds-ft-090919 - left on 2019-05-16 
",1,1,http://learn.co/laurenliz22
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,17,17,http://learn.co/unikornintech
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-090819,Pacing: Part Time,"Past Cohorts:
            online-web-pt-090919 - left on 2019-09-07 
",1,1,http://learn.co/elledove
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,1,1,http://learn.co/laurenelisefeld
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-web-ft-021119 - left on 2019-02-08 
",2,2,http://learn.co/lmlutec
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,19,19,http://learn.co/lap5151
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,8,8,http://learn.co/larry-42
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,1,1,http://learn.co/leahburgess
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-081219,Pacing: Part Time,,0,0,http://learn.co/wifelette
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/lpassamano
Program: Online Data Science Bootcamp,Cohort: online-ds-ft-120919,Pacing: Full Time,,0,0,http://learn.co/leighannajo
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,1,1,http://learn.co/nuoc1mama
Program: Online Software Engineering Bootcamp,Cohort: onl01-seng-pt-100619,Pacing: Part Time,"Past Cohorts:
            online-web-pt-100619 - left on 2019-11-01 
online-web-pt-100719 - left on 2019-10-22 
online-web-pt-090919 - left on 2019-08-29 
",0,0,http://learn.co/kingleothecat
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,0,0,http://learn.co/gorgutzz
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/jusablur
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/leog7one
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-web-pt-102218 - left on 2019-08-09 
online-web-pt-092418 - left on 2018-10-11 
",8,8,http://learn.co/lesosorio
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,"Past Cohorts:
            beta-sinatra-071618-part-time - left on 2018-09-12 
",7,7,http://learn.co/flylady2
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-021119,Pacing: Part Time,,2,2,http://learn.co/leviknapa
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-120919,Pacing: Full Time,"Past Cohorts:
            online-web-ft-090919 - left on 2019-12-07 
online-web-pt-090919 - left on 2019-08-28 
online-web-pt-081219 - left on 2019-08-17 
",0,0,http://learn.co/leximutia
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-090919,Pacing: Full Time,"Past Cohorts:
            online-web-pt-090919 - left on 2019-08-24 
",1,1,http://learn.co/nightrose2016
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-100719,Pacing: Full Time,,1,1,http://learn.co/lmjcbs
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-031119,Pacing: Part Time,"Past Cohorts:
            online-web-pt-041519 - left on 2019-12-20 
online-web-pt-021119 - left on 2019-12-17 
",0,0,http://learn.co/frumgirlwhocodes
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/greatestperson
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,1,1,http://learn.co/nyuyz518
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-web-pt-102218 - left on 2019-06-14 
",10,10,http://learn.co/lindachang186
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,10,10,http://learn.co/lbraviak2
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,,3,3,http://learn.co/lparr
Program: UX Design,Cohort: online-ux-pt-093019,Pacing: Part Time,,0,0,http://learn.co/lindsey-allen
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,3,3,http://learn.co/linziw
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,1,1,http://learn.co/lisaychuang
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/lisastar234
Program: Online Data Science Bootcamp,Cohort: online-ds-pt-071519,Pacing: Part Time,"Past Cohorts:
            online-ds-pt-051319 - left on 2019-10-26 
",4,4,http://learn.co/alvacat
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-100719,Pacing: Part Time,,1,1,http://learn.co/lizlaffitte
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,18,18,http://learn.co/elizparisi
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,,2,2,http://learn.co/lizakaley08
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,1,1,http://learn.co/llee7733
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,1,1,http://learn.co/ninjaturtle3
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/logemerson
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/mcansh
Program: Online Software Engineering Bootcamp,Cohort: onl01-seng-pt-100619,Pacing: Part Time,"Past Cohorts:
            online-web-pt-100619 - left on 2019-11-01 
online-web-pt-100719 - left on 2019-10-04 
",0,0,http://learn.co/logansmith6
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/plainlo
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-120919,Pacing: Full Time,,0,0,http://learn.co/locodes
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-081219,Pacing: Part Time,"Past Cohorts:
            online-web-pt-041519 - left on 2019-07-03 
",0,0,http://learn.co/lorena57
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,10,10,http://learn.co/lorenzocovarrubiasjr
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,1,1,http://learn.co/lmgilmore
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-web-ft-021119 - left on 2019-07-16 
",5,5,http://learn.co/lhsharing
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/lqf2b8
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-ds-pt-061019 - left on 2019-10-19 
online-ds-pt-051319 - left on 2019-07-24 
",0,0,http://learn.co/lnoblebeeck
Program: Online Data Science Bootcamp,Cohort: online-ds-pt-031119,Pacing: Part Time,"Past Cohorts:
            online-ds-pt-021119 - left on 2019-06-14 
",1,1,http://learn.co/luicyfruit
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-110419,Pacing: Full Time,,1,1,http://learn.co/lucyweltner
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-120919,Pacing: Part Time,"Past Cohorts:
            online-web-pt-110419 - left on 2019-10-31 
",0,0,http://learn.co/lkorchnoy
Program: Online Data Science Bootcamp,Cohort: online-ds-pt-051319,Pacing: Part Time,,8,8,http://learn.co/killumi91
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-120919,Pacing: Part Time,"Past Cohorts:
            online-web-pt-100719 - left on 2019-10-08 
online-web-pt-090919 - left on 2019-09-04 
online-web-pt-081219 - left on 2019-08-09 
online-web-pt-061019 - left on 2019-05-31 
online-web-pt-051319 - left on 2019-04-25 
",0,0,http://learn.co/luis-soto-soto
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-120919,Pacing: Part Time,"Past Cohorts:
            online-web-pt-110419 - left on 2019-10-31 
online-web-pt-120919 - left on 2019-10-08 
online-web-pt-100719 - left on 2019-10-03 
online-web-pt-090919 - left on 2019-09-06 
online-web-pt-081219 - left on 2019-08-17 
",0,0,http://learn.co/luigon1
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/lrh2daizzo
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-web-ft-041519 - left on 2019-11-28 
online-web-ft-021119 - left on 2019-08-17 
online-web-ft-011419 - left on 2019-07-18 
",5,5,http://learn.co/luiszaba
